ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
61299,58217,11/1/2024,9/30/2024,77.72,1,,84090
61300,34005,11/1/2024,9/30/2024,141.6,1,,84044
61302,66117,11/1/2024,9/30/2024,-1071.32,3,,83991
61303,25912,11/1/2024,9/30/2024,-95.96,3,,83983
61311,25123,11/1/2024,10/1/2024,-307.72,3,,83996
61312,28303,11/1/2024,10/1/2024,154.82,1,,84012
61314,2116,11/1/2024,10/1/2024,2559,1,,84082
61318,10016,11/1/2024,10/2/2024,17.06,1,,84086
61320,28204,11/1/2024,10/2/2024,5959,1,,84013
61324,40115,11/1/2024,10/2/2024,173.16,1,,84076
61327,2116,11/1/2024,10/2/2024,-73.31,1,,84080
61328,2116,11/1/2024,10/2/2024,69,1,,84083
61330,37510,11/1/2024,10/2/2024,93,2,,84060
61331,2116,11/1/2024,10/2/2024,95.02,1,,84081
61333,99802,11/1/2024,10/2/2024,-1903.26,3,,84127
61338,73006,11/1/2024,10/3/2024,-1408.52,3,,83975
61339,28204,11/1/2024,10/3/2024,157.81,1,,84014
61340,2205,11/1/2024,10/3/2024,-1887.26,3,simon,83976
61347,39103,11/1/2024,10/3/2024,-34099.84,3,,83992
61348,65511,11/1/2024,10/4/2024,93.08,1,,84069
61349,10016,11/1/2024,10/4/2024,67.35,2,,84087
61352,28204,11/1/2024,10/4/2024,-61165.49,3,,84034
61356,2205,11/1/2024,10/4/2024,139.66,1,,84047
61359,28204,11/1/2024,10/4/2024,3110.36,1,,84015
61360,18027,11/1/2024,10/4/2024,-221.36,3,,83998
61361,28204,11/1/2024,10/4/2024,5437.88,1,,84017
61366,27020,11/1/2024,10/4/2024,-36.04,3,,83993
61368,28204,11/1/2024,10/5/2024,397.29,1,,84019
61373,9517,11/1/2024,10/5/2024,-3299.48,3,,83997
61374,28204,11/1/2024,10/7/2024,5259.54,1,,84021
61375,28204,11/1/2024,10/7/2024,3223.27,1,,84020
61376,4810,11/1/2024,10/7/2024,950.03,1,,84054
61379,78521,11/1/2024,9/30/2024,-24.94,3,,83995
61383,20512,11/1/2024,10/7/2024,-563.5,3,,83982
61384,73006,11/1/2024,10/7/2024,238.84,1,,84046
61385,12906,11/1/2024,10/7/2024,-808.06,3,,83973
61387,61507,11/1/2024,10/8/2024,4484.16,2,,83969
61390,19114,11/1/2024,10/8/2024,-7769.38,3,,83986
61392,28204,11/1/2024,10/8/2024,220.71,1,,84018
61395,2514,11/1/2024,10/9/2024,2388.4,1,,83967
61396,2205,11/1/2024,10/9/2024,34.65,1,,84048
61397,40004,11/1/2024,9/9/2024,3769.19,1,golfview,84037
61400,65511,11/1/2024,10/9/2024,3038.81,1,,84068
61402,28204,11/1/2024,10/9/2024,5437.88,1,,84023
61404,27614,11/1/2024,10/9/2024,-1265.16,3,,83985
61406,28204,11/1/2024,10/9/2024,9668.12,1,,84022
61413,11111,11/1/2024,10/10/2024,57.4,1,,84063
61415,37004,11/1/2024,10/10/2024,25.75,1,,84035
61416,19114,11/1/2024,10/10/2024,12799.69,1,,84073
61423,65511,11/1/2024,10/11/2024,-1463.03,3,,83984
61427,11111,11/1/2024,10/11/2024,-612.24,3,,83980
61432,28204,11/1/2024,10/12/2024,3474.06,1,,84024
61434,96011,11/1/2024,10/12/2024,501.14,1,,84066
61436,11502,11/1/2024,10/12/2024,2484.15,1,,84008
61437,61507,11/1/2024,10/14/2024,527.79,1,,83970
61438,84502,11/1/2024,10/14/2024,24.01,1,,84011
61442,28204,11/1/2024,10/14/2024,510.52,1,,84025
61447,65511,11/1/2024,10/15/2024,568.08,1,,84070
61449,2205,11/1/2024,10/15/2024,82.63,1,,84049
61450,9517,11/1/2024,10/15/2024,53.9,1,,84112
61451,11111,11/1/2024,10/15/2024,181.68,1,,84064
61452,11502,11/1/2024,10/15/2024,663.6,1,,84007
61453,28204,11/1/2024,10/15/2024,1721.99,1,,84027
61455,28204,11/1/2024,10/15/2024,1102.4,1,,84026
61457,19114,11/1/2024,10/15/2024,691.36,1,,84071
61458,19114,11/1/2024,10/15/2024,-4000,3,,83987
61459,19114,11/1/2024,10/15/2024,2844.76,1,,84072
61464,52021,11/1/2024,10/15/2024,-17.06,3,,83994
61465,49010,11/1/2024,10/15/2024,-444.94,3,,83979
61466,27414,11/1/2024,10/15/2024,-12.25,3,,83988
61467,19114,11/1/2024,10/15/2024,2431.05,1,,84075
61468,12512,11/1/2024,10/15/2024,-46.12,3,,83981
61469,28303,11/1/2024,10/15/2024,-17376.67,3,,83972
61470,2514,11/1/2024,10/15/2024,-2388.4,3,,83968
61471,28003,11/1/2024,10/15/2024,-17.06,3,,83971
61472,10016,11/1/2024,10/15/2024,-1126.34,3,,83990
61473,19114,11/1/2024,10/15/2024,3206.11,1,,84074
61474,28204,11/1/2024,10/16/2024,4057.61,1,,84028
61478,40004,11/1/2024,10/16/2024,2052.96,1,golfview,84040
61479,37510,11/1/2024,10/16/2024,96.85,2,,84061
61484,40004,11/1/2024,10/16/2024,18.71,1,golfview,84042
61485,55001,11/1/2024,10/16/2024,1795.95,2,,83999
61489,28006,11/1/2024,10/17/2024,-3250,3,,83974
61491,40004,11/1/2024,10/17/2024,815.68,1,culverlake,84038
61494,11502,11/1/2024,10/17/2024,648.01,1,,84010
61495,42010,11/1/2024,10/17/2024,82.79,2,,84062
61497,28204,11/1/2024,10/17/2024,4076.27,1,,84029
61499,2205,11/1/2024,10/17/2024,965.18,1,,84052
61502,55001,11/1/2024,10/18/2024,-46764.65,0,,84005
61503,55001,11/1/2024,10/18/2024,178.8,2,,84000
61509,28204,11/1/2024,10/18/2024,2095.18,1,,84030
61511,21811,11/1/2024,10/18/2024,76.77,1,,84065
61516,4810,11/1/2024,10/15/2024,-3000,3,,83977
61517,4810,11/1/2024,10/21/2024,691.1,1,,84055
61520,2205,11/1/2024,10/21/2024,246.3,1,,84050
61521,2205,11/1/2024,10/21/2024,113.02,1,,84053
61524,2116,11/1/2024,10/21/2024,-5000,3,,83989
61527,55001,11/1/2024,10/21/2024,1825,2,,84001
61529,28204,11/1/2024,10/21/2024,1693.84,1,,84031
61534,4810,11/1/2024,10/22/2024,461.47,1,,84056
61541,40004,11/1/2024,10/22/2024,335.87,1,golfview,84039
61544,55001,11/1/2024,10/23/2024,7188,2,,84003
61546,28204,11/1/2024,10/23/2024,6366.21,1,,84033
61548,28204,11/1/2024,10/23/2024,313.26,1,,84032
61550,34005,11/1/2024,10/24/2024,176.68,1,,84045
61554,66117,11/1/2024,10/23/2024,35.29,1,,84093
61557,2205,11/1/2024,10/24/2024,119.42,1,,84051
61558,2116,11/1/2024,10/24/2024,-5000,3,,84085
61561,11502,11/1/2024,10/24/2024,143.94,1,,84009
61564,55001,11/1/2024,10/25/2024,6513.1,2,,84004
61568,10016,11/1/2024,10/25/2024,1140.89,1,,84088
61569,40004,11/1/2024,10/25/2024,76.98,1,golfview,84041
61570,40115,11/1/2024,10/25/2024,40.94,1,,84077
61571,2116,11/1/2024,10/25/2024,764.77,1,,84084
61573,20010,11/1/2024,10/25/2024,-272.21,3,,84059
61579,29016,11/1/2024,10/26/2024,-31.4,3,,84089
61593,40004,11/1/2024,10/28/2024,-14950.33,3,,84043
61595,66117,11/1/2024,10/28/2024,-1598.59,3,,84095
61613,28204,11/1/2024,10/30/2024,1925.65,1,,84125
61618,40115,11/1/2024,10/30/2024,-19.19,3,,84078
61620,2501,11/1/2024,10/30/2024,-79.44,3,,84006
61631,28204,11/1/2024,10/31/2024,3166.98,1,,84124
62045,55001,11/1/2024,12/27/2024,2335,2,,84255
5,12506,10/1/2024,9/25/2024,-395.11,1,bad debt,83882
60797,73006,10/1/2024,8/2/2024,1408.52,1,,83884
60997*,9517,10/1/2024,9/20/2024,-630,1,bill error,59346
61010,20512,10/1/2024,8/27/2024,563.5,2,25-00226,83898
61013,49010,10/1/2024,8/27/2024,290.23,1,,83891
61019,65511,10/1/2024,8/27/2024,130.56,1,,83900
61032,11111,10/1/2024,8/29/2024,241.39,1,,83895
61033,28303,10/1/2024,8/29/2024,33.05,1,,83863
61038,65511,10/1/2024,8/29/2024,526.14,1,,83901
61058,40004,10/1/2024,9/3/2024,353.1,1,golfview,83875
61079,2501,10/1/2024,9/5/2024,96.5,1,,83866
61083,4810,10/1/2024,9/5/2024,8005.41,1,,83887
61085,40004,10/1/2024,9/5/2024,50.52,1,,83876
61086,11111,10/1/2024,9/5/2024,216.24,1,,83896
61088,11111,10/1/2024,9/5/2024,-918.87,3,,83893
61096,20010,10/1/2024,9/5/2024,272.21,1,,83890
61097,20010,10/1/2024,9/18/2024,-637.83,3,,83889
61100,12512,10/1/2024,9/5/2024,46.12,1,,83897
61109,28003,10/1/2024,9/6/2024,17.06,1,,83871
61112,65511,10/1/2024,9/6/2024,70,1,,83902
61125,13103,10/1/2024,9/9/2024,528.33,1,,83873
61126,40004,10/1/2024,9/9/2024,3000.43,1,golfview,83877
61130,24512,10/1/2024,9/9/2024,-23.56,1,,83899
61133,49010,10/1/2024,9/9/2024,-1421.47,3,,83892
61134,65511,10/1/2024,9/9/2024,67.71,1,,83903
61145,61507,10/1/2024,9/11/2024,-4579.54,3,,83885
61153,65511,10/1/2024,9/12/2024,32.52,1,,83904
61159,40004,10/1/2024,9/12/2024,0,1,golfview,83878
61162,28303,10/1/2024,9/2/2024,17.06,1,,83864
61164,16101,10/1/2024,9/12/2024,-2593.33,3,,83868
61165,16101,10/1/2024,9/12/2024,-255.9,1,,83867
61171,84502,10/1/2024,9/13/2024,100.69,1,,83869
61181,40004,10/1/2024,9/16/2024,11546.28,2,golfview,83879
61190,28204,10/1/2024,9/16/2024,-334.7,3,,83874
61191,28303,10/1/2024,9/16/2024,-102.26,3,,83872
61192,90008,10/1/2024,9/10/2024,-11.94,3,,83886
61199,19114,10/1/2024,9/17/2024,-3300,3,,83907
61200,65511,10/1/2024,9/17/2024,636.1,1,,83905
61206,19114,10/1/2024,9/18/2024,8271.97,1,,83908
61207,65511,10/1/2024,9/18/2024,-1198.09,3,,83906
61224,9517,10/1/2024,9/20/2024,-108.22,1,dbl bill,59493
61228,84502,10/1/2024,9/21/2024,20.57,1,,83870
61241,19214,10/1/2024,9/23/2024,4760.42,1,,83910
61244,28303,10/1/2024,9/23/2024,17326.56,1,,83865
61251,52606,10/1/2024,9/23/2024,-28.15,3,,83883
61268,4810,10/1/2024,9/24/2024,8043.45,1,,83888
61273,11111,10/1/2024,9/25/2024,154.61,1,,83894
61278,40004,10/1/2024,9/25/2024,-22418.42,3,,83880
61290,19114,10/1/2024,9/27/2024,-202.59,1,,83909
*61108,21020,10/1/2024,9/6/2024,-35.7,4,,83949
45435,39103,10/1/2024,9/25/2024,31304.76,1,,83946
60991,46017,10/1/2024,8/24/2024,-806.09,1,,83938
60995,10016,10/1/2024,8/26/2024,28.79,1,15 mcgreg,83928
61003,41220,10/1/2024,8/26/2024,24.42,1,,83951
61012,16012,10/1/2024,8/27/2024,287.89,1,,83960
61022,7521,10/1/2024,8/28/2024,535.01,1,,83955
61035,66117,10/1/2024,8/29/2024,998.89,1,,83941
61036,10016,10/1/2024,8/28/2024,165.7,1,train st,83929
61048,52021,10/1/2024,8/30/2024,17.06,1,,83958
61049,2116,10/1/2024,8/30/2024,62.99,1,,83915
61051,10016,10/1/2024,8/30/2024,791.16,1,219 so nj,83930
61055,2116,10/1/2024,9/1/2024,35.04,1,,83916
61057,2116,10/1/2024,9/3/2024,1207.94,1,,83917
61063,24814,10/1/2024,9/3/2024,-16.99,3,,83912
61068,16012,10/1/2024,9/4/2024,5517.84,1,,83959
61069,7521,10/1/2024,9/4/2024,-148.81,3,,83957
61071,39103,10/1/2024,9/4/2024,288.62,1,,83945
61074,41220,10/1/2024,9/4/2024,-1442.2,3,,83953
61082,10016,10/1/2024,9/5/2024,14.53,1,air cstl,83931
61103,2116,10/1/2024,9/6/2024,210.05,1,,83918
61107,40115,10/1/2024,9/6/2024,19.19,1,,83914
61108,21020,10/1/2024,9/6/2024,-1867.55,3,,83948
61120,2116,10/1/2024,9/9/2024,7524.85,1,,83919
61132,10016,10/1/2024,9/9/2024,-2707.19,3,,83933
61138,49010,10/1/2024,9/10/2024,154.71,1,,83954
61140,29016,10/1/2024,9/10/2024,31.4,1,,83934
61141,29016,10/1/2024,9/10/2024,-72.38,3,,83935
61144,18027,10/1/2024,9/11/2024,98.04,2,,83965
61150,66117,10/1/2024,9/11/2024,-48.95,1,,83942
61154,2116,10/1/2024,9/12/2024,2772.2,1,,83922
61155,16012,10/1/2024,9/12/2024,642.95,1,,83961
61169,2116,10/1/2024,9/13/2024,36.05,1,,83920
61170,2116,10/1/2024,9/13/2024,29.59,1,,83921
61173,45024,10/1/2024,9/13/2024,-1050,3,,83964
61175,9517,10/1/2024,9/13/2024,793.29,1,,83936
61179,12220,10/1/2024,9/14/2024,336.62,1,,83947
61196,66117,10/1/2024,9/17/2024,212.56,1,,83943
61201,27020,10/1/2024,9/18/2024,36.04,1,,83950
61209,10016,10/1/2024,9/17/2024,126.16,2,,83932
61210,16012,10/1/2024,9/19/2024,167.19,1,,83962
61211,2116,10/1/2024,9/19/2024,538.77,1,,83923
61216,2116,10/1/2024,9/19/2024,1484.22,1,,83924
61218,16012,10/1/2024,9/12/2024,-79.97,1,,83963
61223,9517,10/1/2024,9/20/2024,163.24,1,,83937
61229,2116,10/1/2024,9/21/2024,191.13,1,,83925
61242,2116,10/1/2024,9/23/2024,510.73,1,,83926
61246,2116,10/1/2024,9/23/2024,132.22,1,,83927
61252,66117,10/1/2024,9/23/2024,-3551.57,3,,83944
61261,41220,10/1/2024,9/24/2024,297.86,1,,83952
61262,18027,10/1/2024,9/24/2024,139.91,2,,83966
61267,46017,10/1/2024,9/24/2024,35.19,1,,83939
61271,7521,10/1/2024,9/25/2024,137.25,1,,83956
*60879,12026,9/1/2024,8/12/2024,-64.4,4,,912
60740,2501,9/1/2024,7/29/2024,633.52,1,,59088
60759,2116,9/1/2024,7/30/2024,-5000,3,,59106
60772,25420,9/1/2024,7/31/2024,-265.14,3,,59118
60790,72503,9/1/2024,8/1/2024,-9980.49,3,,59136
60792,7521,9/1/2024,8/1/2024,-252,3,,59137
60804,21503,9/1/2024,8/2/2024,-70.37,3,,59150
60843,46023,9/1/2024,8/7/2024,-2007.75,3,,59186
60855,12220,9/1/2024,8/8/2024,-16.53,3,,59196
60864,1006,9/1/2024,8/9/2024,-459.02,3,,59204
60865,27020,9/1/2024,8/5/2024,-43.18,3,,59205
60879,12026,9/1/2024,8/12/2024,-3368.92,3,,59221
60880,28203,9/1/2024,8/12/2024,-28.52,3,,59223
60881,28303,9/1/2024,8/12/2024,-230.26,3,,59225
60885,4810,9/1/2024,8/13/2024,-5000,3,,59226
60898,2501,9/1/2024,8/14/2024,-633.52,3,,59237
60905,53717,9/1/2024,8/14/2024,-1000,3,,59244
60907,2501,9/1/2024,8/14/2024,-17.06,1,,59247
60911,19214,9/1/2024,8/15/2024,-1071.58,3,,59253
60915,10016,9/1/2024,8/15/2024,-106.65,3,,59257
60919,11111,9/1/2024,8/16/2024,-999.15,3,,59263
60929,65511,9/1/2024,8/17/2024,-5422.84,3,,59272
60945,24814,9/1/2024,8/19/2024,-48.99,3,,59287
60946,14514,9/1/2024,8/19/2024,-572.75,3,,59289
60948,28703,9/1/2024,8/19/2024,-17.32,3,,59294
690840,5002,9/1/2024,8/7/2024,-12205.36,3,,64034
60737,2116,9/1/2024,7/29/2024,219.01,1,,59083
60738,2116,9/1/2024,7/29/2024,109.48,1,,59085
60743,10016,9/1/2024,7/30/2024,84.13,1,12 parkvw,59091
60745,39103,9/1/2024,7/30/2024,1998.69,1,,59093
60747,9517,9/1/2024,7/30/2024,360.87,1,,59096
60748,2116,9/1/2024,7/30/2024,282.83,1,,59097
60758,41220,9/1/2024,7/30/2024,57.04,1,,59105
60763,2116,9/1/2024,7/31/2024,1389.32,1,,59109
60766,16012,9/1/2024,7/31/2024,576.6,1,,59112
60770,10016,9/1/2024,7/31/2024,243.9,1,12 prkvw,59116
60780,16012,9/1/2024,7/31/2024,166.33,1,,59123
60782,41220,9/1/2024,8/1/2024,1014.8,1,,59125
60783,10016,9/1/2024,8/1/2024,154.87,1,219 s NJ,59126
60785,66117,9/1/2024,8/1/2024,138.61,1,Brady,59129
60796,10016,9/1/2024,8/2/2024,1519.13,1,219 s NJ,59141
60799,16012,9/1/2024,8/2/2024,101.29,1,,59146
60811,46017,9/1/2024,8/2/2024,88.5,1,,59158
60838,10016,9/1/2024,8/7/2024,187.34,1,12 prkvw,59180
60839,16012,9/1/2024,8/7/2024,38.83,1,,59182
60852,16012,9/1/2024,8/8/2024,357.19,1,,59190
60853,16012,9/1/2024,8/8/2024,59.71,1,,59192
60854,19214,9/1/2024,8/8/2024,1580.18,1,,59194
60859,16012,9/1/2024,8/8/2024,252.53,1,,59199
60860,10016,9/1/2024,8/8/2024,77.2,1,so. NJ,59200
60867,16012,9/1/2024,8/10/2024,187.39,1,,59209
60871,39103,9/1/2024,8/12/2024,507.77,1,,59213
60873,21020,9/1/2024,8/12/2024,1903.25,1,,59215
60901,9517,9/1/2024,8/14/2024,351.24,1,,59241
60904,53717,9/1/2024,8/14/2024,5.23,1,,59242
60910,10016,9/1/2024,8/15/2024,427.03,1,4 edgemere,59251
60930,7521,9/1/2024,8/17/2024,47.61,1,,59273
60942,10016,9/1/2024,8/19/2024,13.59,1,so NJ,59285
60947,9517,9/1/2024,8/19/2024,287.78,1,,59291
60948,28303,9/1/2024,7/19/2024,-17.33,3,,59293
60949,9517,9/1/2024,8/19/2024,471.87,1,,59296
60954,66117,9/1/2024,8/20/2024,297.48,1,Alyssa,59303
60956,2116,9/1/2024,8/20/2024,80.99,1,,59304
60961,65511,9/1/2024,8/21/2024,98.57,1,,59309
60962,7521,9/1/2024,8/21/2024,57.58,1,,59310
60968,27414,9/1/2024,8/22/2024,12.25,2,,59316
60969,19214,9/1/2024,8/22/2024,-4760.42,3,,59318
60970,9517,9/1/2024,8/22/2024,417.97,1,,59319
60972,19214,9/1/2024,8/22/2024,1071.58,1,,59324
60974,16012,9/1/2024,8/22/2024,27.99,1,,59326
60976,16012,9/1/2024,8/22/2024,-2313.39,3,,59328
60993,25912,9/1/2024,8/24/2024,95.96,1,,59341
60994,65511,9/1/2024,8/24/2024,1099.52,1,,59342
60997,9517,9/1/2024,8/26/2024,692.43,1,,59345
61016,9517,9/1/2024,8/27/2024,-145.76,3,,59358
61027,39103,9/1/2024,8/28/2024,-18528.64,3,,59369
61039,9517,9/1/2024,8/22/2024,499.01,1,,59376
61041,40115,9/1/2024,7/19/2024,-144.95,3,,59378
61052,40115,9/1/2024,8/22/2024,-127.95,3,,59385
45432,40004,9/1/2024,8/23/2024,5912.36,1,golf view,42843
45433,40004,9/1/2024,8/23/2024,11075.35,1,golf view,42845
60713,28006,9/1/2024,7/17/2024,747.23,1,,59056
60724,11111,9/1/2024,7/26/2024,7.45,1,,59069
60726,11111,9/1/2024,7/26/2024,290.68,1,,59070
60727,12906,9/1/2024,7/26/2024,808.06,1,,59071
60764,11502,9/1/2024,7/31/2024,171.19,1,,59110
60775,20010,9/1/2024,7/31/2024,637.83,1,,59121
60807,28303,9/1/2024,8/2/2024,70.91,1,,59154
60810,13103,9/1/2024,8/2/2024,433.75,1,,59156
60822,90008,9/1/2024,8/5/2024,11.94,1,,59164
60833,13103,9/1/2024,8/7/2024,27.51,1,,59174
60835,40004,9/1/2024,8/7/2024,3550.61,1,golf view,59176
60865,99802,9/1/2024,8/9/2024,1903.26,1,,59207
60868,49010,9/1/2024,8/10/2024,1205.61,1,,59211
60886,13103,9/1/2024,8/13/2024,76.77,1,,59228
60889,24512,9/1/2024,8/13/2024,13.22,1,,59230
60900,28303,9/1/2024,8/14/2024,17.33,1,MLM,59240
60906,49010,9/1/2024,8/14/2024,215.86,1,,59245
60918,11111,9/1/2024,8/16/2024,413.17,1,,59260
60921,40004,9/1/2024,8/16/2024,185.53,1,,59266
60927,28303,9/1/2024,8/16/2024,31.35,1,,59269
60953,11111,9/1/2024,8/20/2024,207.57,1,,59301
60956,61507,9/1/2024,8/20/2024,4579.54,1,,59306
60965,40004,9/1/2024,8/21/2024,2294.57,1,golf view,59314
60971,4810,9/1/2024,8/22/2024,633.35,1,,59321
61026,16101,9/1/2024,8/28/2024,2849.23,1,,59368
61028,40004,9/1/2024,8/28/2024,-25673.49,3,,59370
61042,40004,9/1/2024,8/30/2024,-600,1,casing crd,59381
**60669,18027,9/1/2024,7/19/2024,113.5,2,,59
*60252,25912,9/1/2024,6/6/2024,-21.22,1,refund,903
*60669,18027,9/1/2024,7/19/2024,-121.02,1,,907
60788,18027,9/1/2024,7/1/2024,103.75,2,,59132
60836,18027,9/1/2024,8/7/2024,267.24,2,,59178
60878,18027,9/1/2024,8/12/2024,142.39,2,,59220
60891,18027,9/1/2024,8/13/2024,81.27,2,,59232
60936,18027,9/1/2024,8/19/2024,57,2,,59278
60977,18027,9/1/2024,8/22/2024,69,2,,59330
45409,11502,8/1/2024,4/4/2024,1887.9,1,,42810
45410,11502,8/1/2024,4/6/2024,6869.68,1,,42811
59587,11502,8/1/2024,4/6/2024,2178.35,1,,57828
59662,11502,8/1/2024,4/9/2024,-9000,3,,57913
59719,11502,8/1/2024,4/15/2024,44.78,1,,57976
59733,11502,8/1/2024,4/16/2024,7615.58,1,,57992
59741,11502,8/1/2024,4/16/2024,-10000,3,,57997
59884,11502,8/1/2024,4/26/2024,69.2,1,,58123
60253,11502,8/1/2024,6/6/2024,140.89,1,,58592
60477,11502,8/1/2024,6/28/2024,6511.59,1,,58809
60487,11502,8/1/2024,6/28/2024,-4500,3,,58823
60488,11502,8/1/2024,6/28/2024,73.44,1,,58825
60546,61507,8/1/2024,7/8/2024,1359.47,1,,58881
60596,61507,8/1/2024,7/12/2024,3108.12,1,,58933
60639,11502,8/1/2024,7/17/2024,-1818.59,3,,58979
25,13011,8/1/2024,7/31/2024,275.61,5,,21578
45427,39103,8/1/2024,7/24/2024,15940.44,1,,42836
60384,46023,8/1/2024,6/18/2024,2007.75,1,,58722
60458,2116,8/1/2024,6/26/2024,285.49,1,,58791
60459,25014,8/1/2024,6/19/2024,18.27,2,,58792
60468,16012,8/1/2024,6/27/2024,2461.44,1,,58799
60470,66117,8/1/2024,6/27/2024,939.1,1,,58803
60478,7521,8/1/2024,6/27/2024,-248.67,3,,58811
60479,7521,8/1/2024,6/28/2024,30.55,1,,58813
60480,45024,8/1/2024,6/28/2024,704.25,2,"  """,58815
60481,2116,8/1/2024,6/28/2024,1273.9,1,,58816
60484,31520,8/1/2024,6/28/2024,131.63,1,,58819
60485,39103,8/1/2024,6/28/2024,2588.2,1,,58821
60489,28303,8/1/2024,6/28/2024,-6179.68,3,,58827
60491,31520,8/1/2024,6/28/2024,33.05,1,,58829
60495,37004,8/1/2024,6/29/2024,-500,3,,58834
60500,2116,8/1/2024,6/29/2024,285.32,1,,58835
60501,41220,8/1/2024,7/1/2024,-627.57,3,,58836
60509,2501,8/1/2024,7/1/2024,119.95,1,,58840
60510,2116,8/1/2024,7/2/2024,-421.33,1,,58841
60511,78521,8/1/2024,7/1/2024,24.94,1,,58844
60516,14514,8/1/2024,7/2/2024,489.8,1,,58849
60523,65511,8/1/2024,7/2/2024,-1312.56,3,,58857
60525,16012,8/1/2024,7/3/2024,1166.93,1,,58860
60526,28303,8/1/2024,7/3/2024,159.35,1,,58861
60527,28204,8/1/2024,7/3/2024,-9854.4,3,,58862
60528,46017,8/1/2024,7/3/2024,1423.44,1,,58863
60531,24512,8/1/2024,7/3/2024,10.34,1,,58864
60532,10016,8/1/2024,7/3/2024,23.4,1,bensel,58865
60533,9505,8/1/2024,7/3/2024,-1150.49,3,,58866
60535,16012,8/1/2024,7/3/2024,599.02,1,,58867
60537,11111,8/1/2024,7/5/2024,343.02,1,,58870
60538,11111,8/1/2024,7/5/2024,-1869.92,3,,58872
60539,10016,8/1/2024,7/5/2024,-476.9,3,,58874
60540,66117,8/1/2024,7/5/2024,-3319.69,3,,58875
60549,16012,8/1/2024,7/8/2024,508.79,1,,58884
60550,28203,8/1/2024,7/8/2024,28.52,1,,58886
60551,53717,8/1/2024,7/8/2024,44.34,1,,58887
60553,10016,8/1/2024,7/8/2024,41.37,1,mcgregor,58889
60554,21011,8/1/2024,7/8/2024,-20.47,3,,58890
60556,11411,8/1/2024,7/8/2024,-175.98,3,,58892
60557`,40004,8/1/2024,7/8/2024,76.34,1,riley,58895
60560,10016,8/1/2024,7/9/2024,20.79,1,mckee,58897
60562,2501,8/1/2024,7/9/2024,-119.95,3,,58899
60566,28603,8/1/2024,7/9/2024,-61.31,3,,58900
60568,40115,8/1/2024,7/9/2024,127.95,1,,58904
60571,72503,8/1/2024,7/10/2024,9980.49,2,,58908
60575,40004,8/1/2024,7/10/2024,71.12,1,21 golf vi,58909
60576,46017,8/1/2024,7/10/2024,11.12,1,,58910
60578,79021,8/1/2024,7/10/2024,-410.5,3,,58913
60582,46017,8/1/2024,7/10/2024,239.91,1,,58916
60583,21503,8/1/2024,7/10/2024,70.37,1,,58917
60585,65511,8/1/2024,7/11/2024,1879.37,1,,58920
60590,45024,8/1/2024,7/11/2024,1050,2,"  """,58925
60591,78521,8/1/2024,7/11/2024,-24.67,3,,58926
60601,19214,8/1/2024,7/12/2024,-1580.18,3,,58938
60603,2116,8/1/2024,7/12/2024,23.83,1,,58940
60617,65511,8/1/2024,7/15/2024,170.12,1,,58950
60620,18027,8/1/2024,7/15/2024,-2145.32,3,,58951
60621,28303,8/1/2024,6/15/2024,-173.14,3,,58953
60622,90008,8/1/2024,7/15/2024,-19.17,3,,58956
60623,61507,8/1/2024,7/15/2024,-1359.47,3,,58958
60624,40004,8/1/2024,7/15/2024,-2782.63,3,,58959
60625,27414,8/1/2024,7/13/2024,-12.64,3,,58961
60626,41220,8/1/2024,7/15/2024,777.5,1,,58962
60634,10016,8/1/2024,7/16/2024,21.09,1,,58969
60635,2205,8/1/2024,7/16/2024,-3000,3,,58970
60636,2501,8/1/2024,7/17/2024,29.32,1,,58972
60637,25123,8/1/2024,7/17/2024,2.3,1,,58974
60641,28303,8/1/2024,7/17/2024,70.91,1,,58983
60643,29016,8/1/2024,7/17/2024,72.38,1,,58984
60648,11502,8/1/2024,7/17/2024,155.9,1,,58987
60649,40004,8/1/2024,7/18/2024,0,1,see 60649,58989
60650,2501,8/1/2024,7/18/2024,116.97,1,,58990
60653,66117,8/1/2024,7/18/2024,132.22,1,,58995
60655,13008,8/1/2024,7/18/2024,-1154,3,,58997
60661,41220,8/1/2024,7/18/2024,588.57,1,,59002
60667,16012,8/1/2024,7/19/2024,169.53,1,,59007
60669,18027,8/1/2024,7/19/2024,121.02,1,,59010
60673,53717,8/1/2024,7/19/2024,40.94,1,,59012
60674,53717,8/1/2024,7/19/2024,31.73,1,,59014
60677,2116,8/1/2024,7/20/2024,149.18,1,,59017
60679,39103,8/1/2024,7/20/2024,-8881.99,3,,59018
60680,40004,8/1/2024,7/22/2024,25526.03,1,21 golf,59020
60681,11111,8/1/2024,7/22/2024,27.04,1,,59022
60687,65511,8/1/2024,7/16/2024,3373.35,1,,59027
60689,28703,8/1/2024,7/22/2024,-746.38,3,,59029
60690,37510,8/1/2024,7/22/2024,-623.64,3,,59031
60691,45024,8/1/2024,7/22/2024,-704.25,3,PO60480,59033
60694,16012,8/1/2024,7/22/2024,415.57,1,,59035
60695,16012,8/1/2024,7/13/2024,-6569.8,3,,59036
60696,11111,8/1/2024,7/22/2024,629.09,1,,59037
60697,9517,8/1/2024,7/22/2024,145.76,1,,59039
60698,10206,8/1/2024,7/20/2024,322,1,,59040
60699,10206,8/1/2024,7/22/2024,348.66,1,,59041
